Date,Site ID,Division,Site Name,Purchase Capacity (Mbps),Delay(msec),Jitter(ms),Packet Loss(),Avg(out) mb/sbit/s,Avg(in) mb/sbit/s,Peak Throughput (Mbps) ,Utilization
01-Nov-18,BBSDR01,Chittagong,Armypara,500,5,2 ,0,226.9658203,35.75683594,375.1835938,0.750367188
01-Nov-18,BMNNG05,Chittagong,Kunda 25m land,345,2.5903,1.2716 ,0,110.8447266,21.08398438,172.5107422,0.500031137
01-Nov-18,CGBAK17,Chittagong,River City,100,5.4594,1.6046 ,0,0,0,58.59570313,0.585957031
01-Nov-18,CGBLK11,Chittagong,Hazihat,1000,5.6885,1.3602 ,0,371.9140625,96.86621094,699.0732422,0.699073242
01-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,5,2 ,0,32.64160156,5.905273438,57.58496094,0.575849609
01-Nov-18,CGDMG41,Chittagong,Haddi Shah Majar,100,5,2 ,0,35.3984375,6.303710938,68.04980469,0.680498047
01-Nov-18,CGDMG72,Chittagong,Maa O Sishu Hospital,100,5,1 ,0,8.810546875,1.841796875,19.85546875,0.198554688
01-Nov-18,CGDMGB4,Chittagong,"Beparipara, South Agrabad",400,5,2 ,0,7.622070313,1.122070313,16.33789063,0.040844727
01-Nov-18,CGFTK29,Chittagong,Azimnagar,200,7,1 ,0,115.9550781,24.17480469,206.3574219,1.031787109
01-Nov-18,CGFTK36,Chittagong,Chikonchara,500,5,2 ,0,74.69433594,15.11914063,140.5615234,0.281123047
01-Nov-18,CGFTK57,Chittagong,Heakow Bazar2,100,6,1 ,0,51.61914063,10.25585938,91.96972656,0.919697266
01-Nov-18,CGHTZ02,Chittagong,Nozumiar_Hat,100,5.616,1.3869 ,0,63.50585938,13.05859375,103.2460938,1.032460938
01-Nov-18,CGHTZ24,Chittagong,Charia,100,7,2 ,0,58.11230469,11.99707031,103.34375,1.0334375
01-Nov-18,CGHTZ33,Chittagong,Shikarpur,400,5,2 ,0,145.1513672,28.90234375,248.7734375,0.621933594
01-Nov-18,CGHTZ69,Chittagong,Fotehabad,200,7,2 ,0,76.07226563,16.0703125,163.0859375,0.815429688
01-Nov-18,CGHTZ79,Chittagong,Fatehpur_Hathazari,300,7,2 ,0,55.29882813,11.23242188,105.8339844,0.352779948
01-Nov-18,CGHTZ81,Chittagong,CT3398,1000,6,1 ,0,62.84472656,11.39941406,137.1416016,0.137141602
01-Nov-18,CGLHG09,Chittagong,Dorbesh_hat__Lohagora,400,7,2 ,0,128.8193359,27.00097656,198.4580078,0.49614502
01-Nov-18,CGLHG27,Chittagong,Shukchari 25m Land,300,7,2 ,0,8.038085938,0.993164063,21.59667969,0.071988932
01-Nov-18,CGLHG32,Chittagong,Lohagara4,200,7,2 ,0,48.48242188,9.071289063,90.04492188,0.450224609
01-Nov-18,CGMIR09,Chittagong,"Jorarganj, Mirersarai",100,4,2 ,0,43.16210938,8.780273438,85.14355469,0.851435547
01-Nov-18,CGMIR26,Chittagong,Shekher Taluk,100,5,2 ,0,69.96679688,16.96386719,104.6503906,1.046503906
01-Nov-18,CGMIR46,Chittagong,Jorarganj2,200,4,3 ,0,16.70996094,1.874023438,37.31933594,0.18659668
01-Nov-18,CGMIR58,Chittagong,Paschim Hinguli,400,4,3 ,0,68.94921875,13.56347656,133.8740234,0.334685059
01-Nov-18,CGPCH19,Chittagong,Gorib E Newaj,200,6.0438,1.5322 ,0,7.912109375,1.107421875,17.5390625,0.087695313
01-Nov-18,CGPTA49,Chittagong,Patiya 5,100,6,1 ,0,61.12988281,12.40527344,102.7578125,1.027578125
01-Nov-18,CGRNG02,Chittagong,Rangunia,700,7,2 ,0,329.0087891,87.07324219,539.640625,0.770915179
01-Nov-18,CGRNG38,Chittagong,Ranirhat 3 23m Land,300,8,1 ,0,12.17382813,1.584960938,29.71972656,0.099065755
01-Nov-18,CGRZN04,Chittagong,Taukirhat__Fatikchari,300,7,2 ,0,42.06445313,9.03515625,89.61230469,0.298707682
01-Nov-18,CGSKD12,Chittagong,Choto Darogarhat,100,5,2 ,0,45.54882813,9.211914063,95.80859375,0.958085938
01-Nov-18,CGSKD57,Chittagong,Sitakundu_Reloc,200,5,3 ,0,41.06152344,7.1953125,80.77832031,0.403891602
01-Nov-18,CGSKN03,Chittagong,Jotpukuria,100,7,2 ,0,68.84960938,14.03710938,144.2265625,1.442265625
01-Nov-18,CGSKN05,Chittagong,Rasullabad,100,6,2 ,0,50.875,11.09179688,95.26367188,0.952636719
01-Nov-18,CGSKN15,Chittagong,Kanchana,300,7,1 ,0,81.04101563,20.99121094,138.6806641,0.46226888
01-Nov-18,CGSKN36,Chittagong,Keranirhat3,100,7,2 ,0,26.54296875,5.018554688,54.52832031,0.545283203
01-Nov-18,CMBRR01,Chittagong,Barura,100,3.7545,1.6874 ,0,54.66308594,9.92578125,83,0.83
01-Nov-18,CMBRR02,Chittagong,Adda Bazar,400,4.7826,1.5210 ,0,106.3955078,32.58300781,174.9628906,0.437407227
01-Nov-18,CMBRR08,Chittagong,Perpeti,200,4.826,1.7917 ,0,40.7109375,11.3125,74.72851563,0.373642578
01-Nov-18,CMBRR10,Chittagong,Jibonpur,100,3.6243,1.7665 ,0,108.7519531,27.56152344,200.3349609,2.003349609
01-Nov-18,CMBRR11,Chittagong,Sarafati Bazar,100,4,2 ,0,28.7421875,7.251953125,60.53125,0.6053125
01-Nov-18,CMBRR41,Chittagong,Barura2,100,3.6278,1.5752 ,0,12.61328125,1.796875,31.08789063,0.310878906
01-Nov-18,CMCDG28,Chittagong,Fakirhat Chowmohoni Bz,200,4,2 ,0,65.52246094,16.40429688,112.0039063,0.560019531
01-Nov-18,CMCND01,Chittagong,Chandina,600,4,2 ,0,127.5820313,28.7734375,221.6933594,0.369488932
01-Nov-18,CMDKN12,Chittagong,Shala Para,200,4,2 ,0,93.59277344,24.29882813,166.9511719,0.834755859
01-Nov-18,CMLXM10,Chittagong,Nashratpur,100,3.7297,1.6563 ,0,78.71386719,19.31933594,104.8525391,1.048525391
01-Nov-18,CMMDN20,Chittagong,Sharmakanda 25m,600,4,2 ,0,120.9726563,28.2109375,199.1748047,0.331958008
01-Nov-18,CMMDN25,Chittagong,Companiganj2,300,4,3 ,0,33.57714844,4.732421875,63.12011719,0.210400391
01-Nov-18,CMNKT11,Chittagong,Baira Bazar,200,5,2 ,0,28.22070313,5.76171875,56.27050781,0.281352539
01-Nov-18,CMNKT17,Chittagong,Gomkot 25m land,200,4,2 ,0,29.63183594,6.716796875,56.42871094,0.282143555
01-Nov-18,CMSDD10,Chittagong,Bagmara,300,3.6715,1.4832 ,0,117.3515625,29.07226563,187.8066406,0.626022135
01-Nov-18,CMSDD18,Chittagong,Comilla University Land,100,3,1 ,0,41.81054688,8.961914063,89.71875,0.8971875
01-Nov-18,CMTTS01,Chittagong,Batakandi,100,4,3 ,0,7.404296875,1.891601563,15.703125,0.15703125
01-Nov-18,CMTTS02,Chittagong,Asmania_Bazar,200,3.6485,1.7794 ,0,70.97265625,21.76367188,126.9150391,0.634575195
01-Nov-18,cmtts07,Chittagong,Gopalpur 25m,300,4,3 ,0,114.9804688,35.79980469,193.3417969,0.644472656
01-Nov-18,CPFDG03,Chittagong,Montola,100,5,1 ,0,53.37597656,12.98144531,96.33007813,0.963300781
01-Nov-18,CPFDG09,Chittagong,Rampur_2,100,5,2 ,0,151.4814453,34.01074219,249.5966797,2.495966797
01-Nov-18,CPFDG31,Chittagong,Chotura hospital gate,300,5,2 ,0,82.34765625,18.67382813,146.7548828,0.489182943
01-Nov-18,CPKCH14,Chittagong,Avoypara 25m,950,3,1.3345 ,0,377.3212891,106.1904297,618.7626953,0.651329153
01-Nov-18,CXSDR12,Chittagong,Hotel Sea Palace_IBS,200,7.2149,1.5805 ,0,23.3671875,3.487304688,42.6640625,0.213320313
01-Nov-18,CXSDR43,Chittagong,Holiday Morh _new,100,6.8788,1.4140 ,0,14.18457031,2.142578125,39.59960938,0.395996094
01-Nov-18,CXSDR52,Chittagong,"Main Road, Cox's Bazar",100,6.5899,1 ,0,42.29980469,6.958984375,72.66015625,0.726601563
01-Nov-18,CXTKN01,Chittagong,Teknaf (Ericsson),200,7,2 ,0,34.42480469,6.237304688,64.27929688,0.321396484
01-Nov-18,CXTKN11,Chittagong,Leda Bazar,100,7,2 ,0,51.38476563,6.838867188,80.18554688,0.801855469
01-Nov-18,CXTKN14,Chittagong,Teknaf2,100,7,2 ,0,16.99316406,2.665039063,27.10058594,0.271005859
01-Nov-18,CXTKN24,Chittagong,Member Market,100,8,2 ,0,19.09570313,3.077148438,34.23535156,0.342353516
01-Nov-18,CXUKH12,Chittagong,Court Bazar 2,300,7,2 ,0,31.27539063,4.416992188,53.71582031,0.179052734
01-Nov-18,FNCGL10,Chittagong,Dargahpur,100,3,1 ,0,108.5380859,28.41503906,194.7773438,1.947773438
01-Nov-18,FNCGL18,Chittagong,Chagolnaiya 2,200,4.0413,1.4682 ,0,28.53417969,3.756835938,55.75585938,0.278779297
01-Nov-18,FNDGN07,Chittagong,Dudmukha,100,4.0354,1.5497 ,0,50.31445313,9.952148438,101.2382813,1.012382813
01-Nov-18,FNFGZ01,Chittagong,Fulgazi,100,4.3628,1.4882 ,0,44.01953125,9.053710938,83.43945313,0.834394531
01-Nov-18,FNFGZ14,Chittagong,Gosaipur,100,4,2 ,0,9.697265625,1.364257813,28.14257813,0.281425781
01-Nov-18,FNPRS04,Chittagong,Shaldhar Bazar,200,4,2 ,0,8.103515625,1.116210938,24.87304688,0.124365234
01-Nov-18,FNSDR07,Chittagong,Md. Ali Bazar,100,4,2 ,0,24.8203125,4.291992188,57.24121094,0.572412109
01-Nov-18,FNSDR30,Chittagong,Puraba Ukilpara,100,4.3444,1.5983 ,0,2.594726563,0.28515625,12.68457031,0.126845703
01-Nov-18,FNSDR36,Chittagong,Lalpool,100,3.6498,1.7652 ,0,6.525390625,1.063476563,18.69140625,0.186914063
01-Nov-18,FNSDR46,Chittagong,Malek Shaheber Bazar,100,3.942,1.5762 ,0,3.16796875,0.592773438,10.72851563,0.107285156
01-Nov-18,FNSDR87,Chittagong,Shanti Company Road_Feni,500,3.9688,1.7058 ,0,29.73828125,6.080078125,62.84765625,0.125695313
01-Nov-18,FNSNG03,Chittagong,Baktermunshi,400,3.8503,1.6376 ,0,51.80761719,9.359375,97.79199219,0.24447998
01-Nov-18,FNSNG14,Chittagong,Takia_Bazar,100,5,2 ,0,41.89941406,9.059570313,84.46191406,0.844619141
01-Nov-18,FNSNG30,Chittagong,Amirabad,200,4,2 ,0,6.205078125,0.828125,17.640625,0.088203125
01-Nov-18,LXRGN15,Chittagong,Kawly Danga,400,5,2 ,0,70.40039063,16.30859375,134.5820313,0.336455078
01-Nov-18,NOCMP07,Chittagong,Bashur hat 2,100,4.9899,1.6570 ,0,33.97070313,7.041992188,68.11035156,0.681103516
01-Nov-18,NOCTK06,Chittagong,Delaibazar,100,4,2 ,0,60.01269531,15.421875,113.5839844,1.135839844
01-Nov-18,NOSNM28,Chittagong,Kotbaria Sonapur,100,5,2 ,0,7.45703125,1.126953125,21.88183594,0.218818359
02-Nov-18,BBSDR01,Chittagong,Armypara,500,6,2 ,0,220.0898438,0.214931488,332.2714844,0.664542969
02-Nov-18,CGBAK17,Chittagong,River City,100,5.7142,1.7145 ,0,26.4765625,0.025856018,52.5703125,0.525703125
02-Nov-18,CGBLK11,Chittagong,Hazihat,1000,5.4944,1.3308 ,0,384.6230469,0.375608444,655.3310547,0.655331055
02-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,6,2 ,0,29.27929688,0.028593063,54.84472656,0.548447266
02-Nov-18,CGDMG62,Chittagong,Commerce College,100,5.3969,1.4895 ,0,15.88378906,0.015511513,43.5625,0.435625
02-Nov-18,CGDMGB4,Chittagong,"Beparipara, South Agrabad",400,5,2 ,0,6.579101563,0.006424904,15.70507813,0.039262695
02-Nov-18,CGFTK21,Chittagong,Azimpur 42m Land,500,6,2 ,0,112.7353516,0.110093117,215.6826172,0.431365234
02-Nov-18,CGFTK29,Chittagong,Azimnagar,200,6,1 ,0,72.32226563,0.070627213,136.1660156,0.680830078
02-Nov-18,CGHTZ02,Chittagong,Nozumiar_Hat,100,5.8462,1.6628 ,0,25.20117188,0.024610519,55.52636719,0.555263672
02-Nov-18,CGHTZ24,Chittagong,Charia,100,6,2 ,0,26.55078125,0.025928497,58.37890625,0.583789063
02-Nov-18,CGHTZ33,Chittagong,Shikarpur,400,6,3 ,0,139.2636719,0.13599968,254.6748047,0.636687012
02-Nov-18,CGHTZ69,Chittagong,Fotehabad,200,6,2 ,0,57.98925781,0.056630135,99.02441406,0.49512207
02-Nov-18,CGHTZ72,Chittagong,MIrerhat3,100,6,2 ,0,18.99707031,0.018551826,43.45410156,0.434541016
02-Nov-18,CGHTZ79,Chittagong,Fatehpur_Hathazari,300,6,2 ,0,52.82421875,0.051586151,102.7353516,0.342451172
02-Nov-18,CGHTZ81,Chittagong,CT3398,1000,4,1 ,0,59.38378906,0.057991982,122.6669922,0.122666992
02-Nov-18,CGLHG09,Chittagong,Dorbesh_hat__Lohagora,400,6,2 ,0,91.84375,0.089691162,161.6777344,0.404194336
02-Nov-18,CGLHG27,Chittagong,Shukchari 25m Land,300,7,2 ,0,7.694335938,0.007514,18.3984375,0.061328125
02-Nov-18,CGLHG32,Chittagong,Lohagara4,200,7,2 ,0,8.891601563,0.008683205,34.90722656,0.174536133
02-Nov-18,CGMIR09,Chittagong,"Jorarganj, Mirersarai",100,5,2 ,0,14.41601563,0.01407814,32.37988281,0.323798828
02-Nov-18,CGMIR26,Chittagong,Shekher Taluk,100,6,2 ,0,66.45117188,0.064893723,104.2470703,1.042470703
02-Nov-18,CGMIR28,Chittagong,Bariyerhat2,200,5,2 ,0,36.94433594,0.036078453,75.40136719,0.377006836
02-Nov-18,CGMIR42,Chittagong,Nahar Agro Complex,100,5,2 ,0,20.79785156,0.020310402,44.45117188,0.444511719
02-Nov-18,CGMIR46,Chittagong,Jorarganj2,200,5,3 ,0,14.66699219,0.014323235,38.54199219,0.192709961
02-Nov-18,CGMIR52,Chittagong,Thakurdighi,700,6,2 ,0,45.11425781,0.044056892,102.5693359,0.146527623
02-Nov-18,CGMIR58,Chittagong,Paschim Hinguli,400,5,3 ,0,38.19042969,0.037295341,77.42382813,0.19355957
02-Nov-18,CGPCH19,Chittagong,Gorib E Newaj,200,5.5243,1.4300 ,0,7.83203125,0.007648468,23.40429688,0.117021484
02-Nov-18,CGPTA49,Chittagong,Patiya 5,100,6,1 ,0,25.78222656,0.025177956,56.82714844,0.568271484
02-Nov-18,CGRNG02,Chittagong,Rangunia,700,6,2 ,0,336.9550781,0.329057693,532.9755859,0.761393694
02-Nov-18,CGRNG38,Chittagong,Ranirhat 3 23m Land,300,6,1 ,0,10.69921875,0.010448456,29.55273438,0.098509115
02-Nov-18,CGRZN04,Chittagong,Taukirhat__Fatikchari,300,6,2 ,0,15.79101563,0.015420914,36.29101563,0.120970052
02-Nov-18,CGSKD57,Chittagong,Sitakundu_Reloc,200,5,3 ,0,35.69238281,0.034855843,71.71289063,0.358564453
02-Nov-18,CGSKD65,Chittagong,CT3446,300,6,3 ,0,5.731445313,0.005597115,16.65917969,0.055530599
02-Nov-18,CGSKD68,Chittagong,CT3445,100,6,2 ,0,41.91894531,0.04093647,95.49511719,0.954951172
02-Nov-18,CGSKD70,Chittagong,"Uttar Salimpur, Fouzdarhat",400,6,2 ,0,13.796875,0.013473511,31.16113281,0.077902832
02-Nov-18,CGSKN03,Chittagong,Jotpukuria,100,7,1 ,0,37.14746094,0.036276817,86.97167969,0.869716797
02-Nov-18,CGSKN05,Chittagong,Rasullabad,100,6,2 ,0,12.51757813,0.012224197,29.9375,0.299375
02-Nov-18,CGSKN15,Chittagong,Kanchana,300,7,2 ,0,66.05273438,0.064504623,114.8857422,0.382952474
02-Nov-18,CGSKN36,Chittagong,Keranirhat3,100,6,2 ,0,23.4296875,0.022880554,52.18945313,0.521894531
02-Nov-18,CMBMP01,Chittagong,Brahmanpara,300,4,3 ,0,70.19042969,0.068545341,127.8867188,0.426289063
02-Nov-18,CMBRR01,Chittagong,Barura,100,3.7306,1.7348 ,0,51.30761719,0.050105095,79.88964844,0.798896484
02-Nov-18,CMBRR02,Chittagong,Adda Bazar,400,4.5444,1.4789 ,0,104.5195313,0.102069855,171.296875,0.428242188
02-Nov-18,CMBRR08,Chittagong,Perpeti,200,4.6639,1.6784 ,0,41.82714844,0.040846825,75.26367188,0.376318359
02-Nov-18,CMBRR10,Chittagong,Jibonpur,100,4.0483,1.8683 ,0,82.046875,0.080123901,105.7626953,1.057626953
02-Nov-18,CMBRR11,Chittagong,Sarafati Bazar,100,4,2 ,0,27.10546875,0.026470184,57.09472656,0.570947266
02-Nov-18,CMBRR41,Chittagong,Barura2,100,3.7382,1.4918 ,0,11.62597656,0.011353493,27.24121094,0.272412109
02-Nov-18,CMCDG05,Chittagong,Cheora,100,5.0007,1.6356 ,0,32.703125,0.031936646,60.97558594,0.609755859
02-Nov-18,CMCDG28,Chittagong,Fakirhat Chowmohoni Bz,200,4,2 ,0,62.20605469,0.0607481,107.4042969,0.537021484
02-Nov-18,CMCND01,Chittagong,Chandina,600,3,1 ,0,127.7099609,0.124716759,204.6777344,0.341129557
02-Nov-18,CMDKN12,Chittagong,Shala Para,200,4,2 ,0,101.8378906,0.099451065,184.3828125,0.921914063
02-Nov-18,CMLXM10,Chittagong,Nashratpur,100,3.5771,1.3905 ,0,79.04296875,0.077190399,104.6738281,1.046738281
02-Nov-18,CMMDN20,Chittagong,Sharmakanda 25m,600,4,2 ,0,121.9580078,0.119099617,195.9941406,0.326656901
02-Nov-18,CMMDN25,Chittagong,Companiganj2,300,4,2 ,0,32.18457031,0.031430244,61.92675781,0.206422526
02-Nov-18,CMNKT11,Chittagong,Baira Bazar,200,6,2 ,0,29.24121094,0.02855587,59.25976563,0.296298828
02-Nov-18,CMNKT17,Chittagong,Gomkot 25m land,200,4,2 ,0,15.33789063,0.014978409,43.04003906,0.215200195
02-Nov-18,CMSDD01,Chittagong,Chuara Bazar,400,3.5524,1.6786 ,0,102.4667969,0.100065231,171.6464844,0.429116211
02-Nov-18,CMSDD10,Chittagong,Bagmara,300,3.5677,1.5524 ,0,100.7998047,0.098437309,162.3818359,0.541272786
02-Nov-18,CMSDD18,Chittagong,Comilla University Land,100,4,2 ,0,45.78515625,0.044712067,79.77929688,0.797792969
02-Nov-18,CMSDD31,Chittagong,Shuagazi2,100,3.492,2.0379 ,0,101.0039063,0.098636627,167.9746094,1.679746094
02-Nov-18,CMTTS01,Chittagong,Batakandi,100,4,2 ,0,7.171875,0.007003784,19.78125,0.1978125
02-Nov-18,cmtts07,Chittagong,Gopalpur 25m,300,4,3 ,0,116.5458984,0.113814354,191.5917969,0.638639323
02-Nov-18,CPFDG03,Chittagong,Montola,100,6,1 ,0,47.66015625,0.046543121,87.36523438,0.873652344
02-Nov-18,CPFDG09,Chittagong,Rampur_2,100,5,2 ,0,54.90527344,0.053618431,89.98535156,0.899853516
02-Nov-18,CPFDG31,Chittagong,Chotura hospital gate,300,5,2 ,0,79.55273438,0.077688217,147.0224609,0.49007487
02-Nov-18,CPKCH14,Chittagong,Avoypara 25m,950,3,1.2472 ,0,361.9921875,0.353507996,583.5810547,0.614295847
02-Nov-18,CPSDR15,Chittagong,Bahoria bazar 42m land,500,4,1 ,0,90.56933594,0.088446617,166.3876953,0.332775391
02-Nov-18,CXSDR12,Chittagong,Hotel Sea Palace_IBS,200,6.7715,1.7843 ,0,12.42285156,0.012131691,23.15527344,0.115776367
02-Nov-18,CXSDR43,Chittagong,Holiday Morh _new,100,6.6392,1.4170 ,0,13.56054688,0.013242722,35.61035156,0.356103516
02-Nov-18,CXSDR52,Chittagong,"Main Road, Cox's Bazar",100,6.6694,2 ,0,14.12890625,0.01379776,30.14355469,0.301435547
02-Nov-18,CXTKN01,Chittagong,Teknaf (Ericsson),200,8,2 ,0,23.51757813,0.022966385,52.95507813,0.264775391
02-Nov-18,CXTKN11,Chittagong,Leda Bazar,100,7,2 ,0,32.06445313,0.031312943,68.63378906,0.686337891
02-Nov-18,CXTKN14,Chittagong,Teknaf2,100,8,2 ,0,16.01074219,0.01563549,26.40917969,0.264091797
02-Nov-18,CXTKN24,Chittagong,Member Market,100,8,3 ,0,17.76953125,0.017353058,33.14160156,0.331416016
02-Nov-18,CXUKH12,Chittagong,Court Bazar 2,300,7,2 ,0,29.08105469,0.028399467,54.85253906,0.182841797
02-Nov-18,FNCGL10,Chittagong,Dargahpur,100,4,1 ,0,113.0214844,0.110372543,195.8671875,1.958671875
02-Nov-18,FNDGN07,Chittagong,Dudmukha,100,4.9437,1.8142 ,0,25.93652344,0.025328636,56.41308594,0.564130859
02-Nov-18,FNFGZ14,Chittagong,Gosaipur,100,5,2 ,0,9.150390625,0.008935928,26.65820313,0.266582031
02-Nov-18,FNPRS04,Chittagong,Shaldhar Bazar,200,6,2 ,0,6.327148438,0.006178856,24.71679688,0.123583984
02-Nov-18,FNSDR07,Chittagong,Md. Ali Bazar,100,5,2 ,0,22.67480469,0.022143364,50.4375,0.504375
02-Nov-18,FNSDR30,Chittagong,Puraba Ukilpara,100,4.7948,1.5996 ,0,1.387695313,0.001355171,12.78027344,0.127802734
02-Nov-18,FNSDR36,Chittagong,Lalpool,100,4.8583,1.6824 ,0,0.000126953,1.23978E-07,0.000175781,1.75781E-06
02-Nov-18,FNSDR46,Chittagong,Malek Shaheber Bazar,100,4.7875,2.1211 ,0,4.234375,0.004135132,15.34277344,0.153427734
02-Nov-18,fnsdr71,Chittagong,Chosna_Sarishadi,300,5,2 ,0,26.6484375,0.026023865,54.81933594,0.18273112
02-Nov-18,FNSDR87,Chittagong,Shanti Company Road_Feni,500,4.7819,2.0850 ,0,26.36035156,0.025742531,49.11230469,0.098224609
02-Nov-18,FNSNG03,Chittagong,Baktermunshi,400,4.8219,1.7412 ,0,20.5390625,0.020057678,58.234375,0.145585938
02-Nov-18,FNSNG14,Chittagong,Takia_Bazar,100,6,2 ,0,12.90625,0.01260376,33.30859375,0.333085938
02-Nov-18,FNSNG30,Chittagong,Amirabad,200,6,2 ,0,6.087890625,0.005945206,17.94335938,0.089716797
02-Nov-18,lxrgn21,Chittagong,Chandipur_Bakshi bazar,100,6,1 ,0,27.05371094,0.02641964,56.8203125,0.568203125
02-Nov-18,NOCTK06,Chittagong,Delaibazar,100,6,2 ,0,64.15039063,0.062646866,106.8867188,1.068867188
02-Nov-18,NOSNM28,Chittagong,Kotbaria Sonapur,100,6,2 ,0,4.864257813,0.004750252,20.44335938,0.204433594
03-Nov-18,BBSDR01,Chittagong,Armypara,500,6,2 ,0,219.2539063,34.19042969,342.7148438,0.685429688
03-Nov-18,CGBAK17,Chittagong,River City,100,5.5615,1.7308 ,0,0,0,58.09863281,0.580986328
03-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,5,2 ,0,26.23046875,4.8125,56.25878906,0.562587891
03-Nov-18,CGDMG41,Chittagong,Haddi Shah Majar,100,5,2 ,0,33.65429688,5.614257813,67.19824219,0.671982422
03-Nov-18,CGDMGB4,Chittagong,"Beparipara, South Agrabad",400,5,2 ,0,7.328125,0.984375,15.51855469,0.038796387
03-Nov-18,CGFTK21,Chittagong,Azimpur 42m Land,500,6,1 ,0,112.8291016,28.15136719,226.0566406,0.452113281
03-Nov-18,CGFTK25,Chittagong,Mirzarhat,100,6,1 ,0,4.697265625,0.58984375,12.90722656,0.129072266
03-Nov-18,CGHTZ02,Chittagong,Nozumiar_Hat,100,5.5789,1.2678 ,0,23.45507813,5.349609375,49.3671875,0.493671875
03-Nov-18,CGHTZ24,Chittagong,Charia,100,6,2 ,0,25.95898438,5.620117188,54.8671875,0.548671875
03-Nov-18,CGHTZ33,Chittagong,Shikarpur,400,6,2 ,0,137.9052734,27.17578125,248.4853516,0.621213379
03-Nov-18,CGHTZ69,Chittagong,Fotehabad,200,6,2 ,0,53.24316406,11.7734375,111.3662109,0.556831055
03-Nov-18,CGHTZ72,Chittagong,MIrerhat3,100,6,2 ,0,17.35839844,4.088867188,39.70703125,0.397070313
03-Nov-18,CGHTZ79,Chittagong,Fatehpur_Hathazari,300,6,2 ,0,50.95800781,9.395507813,92.17675781,0.307255859
03-Nov-18,CGHTZ81,Chittagong,CT3398,1000,5,1 ,0,58.05273438,10.52148438,121.6328125,0.121632813
03-Nov-18,CGLHG27,Chittagong,Shukchari 25m Land,300,7,2 ,0,7.245117188,0.97265625,19.01757813,0.063391927
03-Nov-18,CGLHG32,Chittagong,Lohagara4,200,7,2 ,0,7.421875,0.962890625,30.40527344,0.152026367
03-Nov-18,CGMIR09,Chittagong,"Jorarganj, Mirersarai",100,5,2 ,0,13.86328125,3.415039063,34.65820313,0.346582031
03-Nov-18,CGMIR26,Chittagong,Shekher Taluk,100,6,2 ,0,64.55664063,15.66601563,104.0976563,1.040976563
03-Nov-18,CGMIR28,Chittagong,Bariyerhat2,200,5,2 ,0,34.57519531,7.369140625,86.05078125,0.430253906
03-Nov-18,CGMIR42,Chittagong,Nahar Agro Complex,100,5,2 ,0,21.43164063,4.974609375,49.07421875,0.490742188
03-Nov-18,CGMIR46,Chittagong,Jorarganj2,200,5,3 ,0,15.21777344,1.61328125,41.20996094,0.206049805
03-Nov-18,CGMIR52,Chittagong,Thakurdighi,700,5,2 ,0,46.07128906,8.779296875,96.75390625,0.138219866
03-Nov-18,CGMIR58,Chittagong,Paschim Hinguli,400,5,3 ,0,37.94433594,7.719726563,79.40234375,0.198505859
03-Nov-18,CGPCH19,Chittagong,Gorib E Newaj,200,5.3367,1.3709 ,0,7.078125,1.100585938,15.67578125,0.078378906
03-Nov-18,CGPTA49,Chittagong,Patiya 5,100,6,2 ,0,24.69140625,4.806640625,49.98242188,0.499824219
03-Nov-18,CGRNG02,Chittagong,Rangunia,700,6,2 ,0,328.5234375,83.61132813,538.7919922,0.769702846
03-Nov-18,CGRNG38,Chittagong,Ranirhat 3 23m Land,300,6,1 ,0,9.9765625,1.346679688,34.20117188,0.114003906
03-Nov-18,CGRZN04,Chittagong,Taukirhat__Fatikchari,300,6,2 ,0,16.98046875,2.198242188,38.35449219,0.127848307
03-Nov-18,CGSKD65,Chittagong,CT3446,300,6,2 ,0,6.41796875,0.83984375,17.31835938,0.057727865
03-Nov-18,CGSKD68,Chittagong,CT3445,100,6,2 ,0,43.33007813,5.00390625,94.84960938,0.948496094
03-Nov-18,CGSKD70,Chittagong,"Uttar Salimpur, Fouzdarhat",400,6,2 ,0,12.24609375,1.3671875,28.83496094,0.072087402
03-Nov-18,CGSKN05,Chittagong,Rasullabad,100,6,2 ,0,10.53710938,2.786132813,28.87695313,0.288769531
03-Nov-18,CGSKN13,Chittagong,Mizarkhil,200,8,2 ,0,50.85839844,11.06445313,97.05078125,0.485253906
03-Nov-18,CGSKN16,Chittagong,Bardona,200,8,2 ,0,66.17089844,15.32421875,125.7158203,0.628579102
03-Nov-18,CGSKN36,Chittagong,Keranirhat3,100,7,2 ,0,24.09082031,4.633789063,54.12988281,0.541298828
03-Nov-18,CMBRR11,Chittagong,Sarafati Bazar,100,3,1 ,0,29.09863281,7.016601563,61.94335938,0.619433594
03-Nov-18,CMCDG05,Chittagong,Cheora,100,4.9809,1.8396 ,0,33.55859375,4.7890625,67.64941406,0.676494141
03-Nov-18,CMCDG28,Chittagong,Fakirhat Chowmohoni Bz,200,4,2 ,0,63.7890625,15.68066406,112.5410156,0.562705078
03-Nov-18,CMCDG54,Chittagong,Amanganda,100,4,1.7581 ,0,4.549804688,0.581054688,12.76269531,0.127626953
03-Nov-18,CMCND01,Chittagong,Chandina,600,3,1 ,0,117.4970703,26.36523438,213.9931641,0.356655273
