Date,Site ID,Division,Site Name,Purchase Capacity (Mbps),Delay(msec),Jitter(ms),Packet Loss(),Avg(out) mb/sbit/s,Avg(in) mb/sbit/s,Peak Throughput (Mbps) ,Utilization
1-Nov-18,DHGUL60,Dhaka,Hotel Swiss Park_IBS,100,1,2 ,0.001,0.172851563,0.047851563,0.364257813,0.003642578
1-Nov-18,DHDHN47,Dhaka,IBS_Sheltech Tower/Technoline,100,1,1 ,0.001,0.751953125,0.129882813,6.622070313,0.066220703
1-Nov-18,Maizdi_WIC-Pubail,Dhaka,Maizdi_WIC-Pubail,8,4,1 ,0.001,0.036132813,0.013671875,0.840820313,0.105102539
1-Nov-18,DHUTK15,Dhaka,UTTAR KHAN MAZAR ROAD_UTTARA_Reloc_Airtel,500,2,2 ,0.001,21.57324219,2.303710938,55.35644531,0.110712891
1-Nov-18,DHRMN24,Dhaka,Rajmoni Ishakha_IBS,100,1,1 ,0.001,0.495117188,0.114257813,11.47167969,0.114716797
1-Nov-18,FPSDR05,Dhaka,Khabashpur,400,7,1 ,0.001,25.84570313,4.444335938,62.53125,0.156328125
1-Nov-18,DHTIA50,Dhaka,Lichu Bazar_Reloc_GP,100,4,7 ,0.001,18.79394531,3.090820313,52.17675781,0.521767578
1-Nov-18,FPNGR02,Dhaka,Talma Land,200,8,2 ,0.001,79.00976563,14.84570313,137.5439453,0.687719727
1-Nov-18,NSMND05,Dhaka,Chalakchar 42m land,200,6.6487,2.3496 ,0.038528,101.0039063,23.17382813,226.1025391,1.130512695
1-Nov-18,DHADB05,Dhaka,Baitul_Aman,100,3.047,7.8219 ,0.014162,2.69921875,0.599609375,8.602539063,0.086025391
1-Nov-18,DHADB12,Dhaka,Adabor 2,100,2.1897,2.1693 ,0.012891,3.959960938,0.8671875,18.38378906,0.183837891
1-Nov-18,DHADB02,Dhaka,Adabor,300,4.4594,8.2307 ,0.012821,19.60253906,3.482421875,54.26855469,0.180895182
1-Nov-18,DHTEJ20,Dhaka,Lucas goli,100,3.7101,8.9394 ,0.002709,8.482421875,1.553710938,49.69726563,0.496972656
1-Nov-18,DHTIA03,Dhaka,Shahinbagh,300,3.9531,9.3113 ,0.002646,11.61425781,1.9765625,41.37988281,0.137932943
1-Nov-18,Laksham_WIC-Pubail,Dhaka,Laksham_WIC-Pubail,8,4.1327,1.0904 ,0.00149,0.032226563,0.015625,0.692382813,0.086547852
1-Nov-18,DHMDP09,Dhaka,Mohammadpur Krishi Market,200,1,1.2909 ,0.000372,16.27832031,3.549804688,40.11035156,0.200551758
1-Nov-18,DHSBG13,Dhaka,"TSC, DU",100,3.8592,9.6279 ,0.000255,4.46484375,1.23046875,15.49609375,0.154960938
1-Nov-18,DHGUL78,Dhaka,DNS Group and Muslim Aid IBS,100,3.5352,8.7957 ,0.000251,1.497070313,0.243164063,5.236328125,0.052363281
1-Nov-18,FPSDR08,Dhaka,Khalilpur_land_42m,400,3.9108,1.2582 ,0.000174,230.3105469,45.78320313,427.9316406,1.069829102
1-Nov-18,DHGUL35,Dhaka,Westin Hotel IBS,100,3.5315,8.4179 ,0.000104,0.62109375,0.33203125,5.201171875,0.052011719
1-Nov-18,DHDHN22,Dhaka,Dhanmondi_Rd_9A,100,0.807,1.2304 ,0.000085,15.01367188,3.010742188,35.29101563,0.352910156
1-Nov-18,GPSDR56,Dhaka,Kumun Bazar 32m Land,300,3.0444,1.8149 ,0.000083,11.29980469,1.4921875,38.8671875,0.129557292
1-Nov-18,DHGULE6,Dhaka,Spain Embassy_Micro,100,0.5057,1.2302 ,0.000048,6.759765625,1.499023438,23.22363281,0.232236328
1-Nov-18,DHBDD36,Dhaka,Basundhara BLK G,100,1.3986,1.3089 ,0.000036,8.287109375,1.045898438,23.78710938,0.237871094
1-Nov-18,DHTEJ05,Dhaka,Monipuripara,100,1.0576,1.2276 ,0.000036,9.482421875,1.473632813,32.18847656,0.321884766
1-Nov-18,DHGULR7,Dhaka,Rashid Tower IBS (e.co),100,0.8108,1.1322 ,0.000035,0.4140625,0.111328125,3.579101563,0.035791016
1-Nov-18,DHSBG09,Dhaka,DCS_micro_Aziz_Super_Market,100,0.8714,1.1692 ,0.000035,0.962890625,0.225585938,7.8359375,0.078359375
1-Nov-18,DHSHM33,Dhaka,IBS_Otobi Kadamtali Factory,35,1.2261,1.3079 ,0.000035,0.228572754,0.0234375,7.376175488,0.210747871
1-Nov-18,MGGHR01,Dhaka,Ghior land 55m,200,3.3542,1.5511 ,0.000035,23.66113281,2.5,64.75097656,0.323754883
1-Nov-18,DHKHL34,Dhaka,Khilgaon Taltala,100,0.6331,1.2744 ,0.00002,10.11230469,1.844726563,30.62695313,0.306269531
1-Nov-18,DHGUL62,Dhaka,Ware House_relocation,100,0.7022,1.2758 ,0.000019,4.263671875,0.791992188,23.14941406,0.231494141
1-Nov-18,Potia_WIC-Pubail,Dhaka,Potia_WIC-Pubail,8,4.8125,1.2484 ,0.000018,7.524414063,0.227539063,1.163085938,0.145385742
1-Nov-18,Nilphamari_WIC-Pubail,Dhaka,Nilphamari_WIC-Pubail,8,6.4594,0.7736 ,0.000017,7.709960938,0.215820313,1.040039063,0.130004883
1-Nov-18,DHBDD25,Dhaka,Bashundhara_Road,200,1.2003,1.2374 ,0.000017,16.22460938,2.368164063,38.45019531,0.192250977
1-Nov-18,DHAPT11,Dhaka,Hazrat Shahjalal Int Airpor_IBS,100,2.2458,1.7059 ,0.000017,10.4140625,2.692382813,25.58398438,0.255839844
1-Nov-18,DHRMN09,Dhaka,Modhubag,100,1.0413,1.3266 ,0.000017,11.20019531,1.861328125,33.36425781,0.333642578
1-Nov-18,DHBDD19,Dhaka,South_Badda,100,4.133,9.1211 ,0.000017,10.69042969,1.494140625,52.08105469,0.520810547
1-Nov-18,DHMJH37,Dhaka,Hadi Mention,100,0.7114,1.2350 ,0,0.13671875,0.063476563,0.209960938,0.002099609
1-Nov-18,DHBDD82,Dhaka,IBS_AJ Heights,100,1,1.1458 ,0,0.143554688,0.05859375,0.896484375,0.008964844
1-Nov-18,DHGULP4,Dhaka,Gulshan-1_Road No-140,100,2,2 ,0,0.11328125,0.072265625,0.970703125,0.009707031
1-Nov-18,DHDHN33,Dhaka,Beximco IBS,100,1,1 ,0,0.158203125,0.063476563,1.068359375,0.010683594
1-Nov-18,DHGULG8,Dhaka,IBS_Proshika Mirpur,100,0.7538,1.1955 ,0,0.213867188,0.073242188,1.2734375,0.012734375
1-Nov-18,DHADB07,Dhaka,Japan_Garden_City_IBS,100,1,1 ,0,0.120117188,0.047851563,1.458007813,0.014580078
1-Nov-18,DHGUL44,Dhaka,Safura Tower,100,6,9 ,0,0.288085938,0.134765625,1.467773438,0.014677734
1-Nov-18,DHTIA47,Dhaka,IBS_Epylion Group,100,0.6941,1.1521 ,0,0.349609375,0.138671875,2.234375,0.02234375
1-Nov-18,DHTEJ27,Dhaka,Concord Centre Point_IBS,100,1,1.2004 ,0,0.361328125,0.122070313,2.2421875,0.022421875
1-Nov-18,DHUTT09,Dhaka,Uttara_Customer_care Micro,100,3.6449,9.7090 ,0,0.55859375,0.109375,3.265625,0.03265625
1-Nov-18,DHPLB64,Dhaka,IBS_Sailor Factory,100,1.2454,1.0983 ,0,0.385742188,0.100585938,3.401367188,0.034013672
1-Nov-18,GPKLK51,Dhaka,Chandra_Palli Biddut,500,3,1 ,0,3.075195313,0.331054688,19.15039063,0.038300781
1-Nov-18,DHTEJ13,Dhaka,TK_Bhaban,100,1,1 ,0,0.583007813,0.124023438,3.965820313,0.039658203
1-Nov-18,DHDHN41,Dhaka,Dhanmondi Rd 14,300,3.2104,8.5653 ,0,2.91015625,0.653320313,12.62695313,0.042089844
1-Nov-18,DHGUL45,Dhaka,Port Link Tower_IBS,100,1,1 ,0,0.278320313,0.063476563,4.66015625,0.046601563
1-Nov-18,DHUTT34,Dhaka,ABC Heritage_IBS,100,0.8739,1.1128 ,0,0.4765625,0.125,4.905273438,0.049052734
1-Nov-18,DHGULJ7,Dhaka,IBS_Green Delta Insurance Co.,100,0.5049,1.6004 ,0,0.869140625,0.224609375,5.342773438,0.053427734
1-Nov-18,DHMJH27,Dhaka,City Center IBS,100,1,1 ,0,0.626953125,0.204101563,5.45703125,0.054570313
1-Nov-18,DHRMN41,Dhaka,ATN Convention Center ,100,3.8323,10.3213 ,0,0.517578125,0.088867188,5.622070313,0.056220703
1-Nov-18,DHGUL47,Dhaka,Landmark IBS_Basement-7th floor,100,0.8003,1.3335 ,0,0.407226563,0.1015625,6.02734375,0.060273438
1-Nov-18,DHTRG16,Dhaka,Baunia2,200,2.1788,1.7708 ,0,3.7265625,0.567382813,12.81835938,0.064091797
1-Nov-18,DHMJH77,Dhaka,Shapla Chattar3_Micro,100,0.5803,1.2339 ,0,1.682617188,0.474609375,6.513671875,0.065136719
1-Nov-18,DHGUL08,Dhaka,Gulshan_138,400,3.2953,9.9584 ,0,11.24316406,2.22265625,28.77441406,0.071936035
1-Nov-18,DHKFR25,Dhaka,Shah Ali Plaza,100,4.275,9.1636 ,0,0.952148438,0.154296875,7.392578125,0.073925781
1-Nov-18,DHJTB11,Dhaka,Kajirgaon,300,2,3 ,0,7.271484375,0.8203125,24.44824219,0.081494141
1-Nov-18,DHGUL41,Dhaka,Banani_Rd_18,100,2.8884,9.4722 ,0,2.310546875,0.497070313,8.197265625,0.081972656
1-Nov-18,DHCNT11,Dhaka,Hotel Radisson IBS,100,4.4083,10.215 ,0,0.455078125,0.10546875,8.329101563,0.083291016
1-Nov-18,DHUTTA9,Dhaka,Uttara_Sec-4_Road-21,200,2.078,1.8781 ,0,3.176757813,0.484375,16.69238281,0.083461914
1-Nov-18,DHMRPA2,Dhaka,Senpara Parbota,400,2,2 ,0,9.975585938,1.373046875,33.69921875,0.084248047
1-Nov-18,DHMDP18,Dhaka,IDB Bhaban_IBS,100,1.1899,1.1506 ,0,1.014648438,0.256835938,8.462890625,0.084628906
1-Nov-18,DHNMK12,Dhaka,Eastern Mollica_IBS,100,1,2 ,0,1.387695313,0.319335938,8.485351563,0.084853516
1-Nov-18,DHKTL08,Dhaka,Nawabpur,100,3.886,10.2201 ,0,1.03125,0.168945313,8.514648438,0.085146484
1-Nov-18,Bashurhat_WIC-Pubail,Dhaka,Bashurhat_WIC-Pubail,8,3.5545,1.0812 ,0,0.028320313,0.013671875,0.6875,0.0859375
1-Nov-18,DHUTT02,Dhaka,Uttara-4 / Airport,300,4.2418,9.6975 ,0,7.3671875,1.278320313,26.08398438,0.086946615
1-Nov-18,DHDKK24,Dhaka,Chapra RD,500,2,2 ,0,14.34277344,1.411132813,43.70703125,0.087414063
1-Nov-18,DHGULK9,Dhaka,Gulshan_Rd_72,100,1,1 ,0,3.674804688,0.778320313,8.912109375,0.089121094
1-Nov-18,DHMRP64,Dhaka,Technical_DSR,100,8,8 ,0,2.165039063,0.35546875,9.125,0.09125
1-Nov-18,B.Baria_WIC-Pubail,Dhaka,B.Baria_WIC-Pubail,8,4.6135,0.9999 ,0,0.033203125,0.029296875,0.749023438,0.09362793
1-Nov-18,DHDHN06,Dhaka,Dhanmondi_Road_5,300,4.6792,8.3923 ,0,9.7578125,2.266601563,28.33691406,0.09445638
1-Nov-18,DHBDD95,Dhaka,Joar Sahara_Lichu Bagan,300,1.8444,1.5725 ,0,6.569335938,0.94921875,28.33886719,0.094462891
1-Nov-18,DHTIA11,Dhaka,BG_Press_School,300,4.2115,8.1400 ,0,11.00097656,1.899414063,29.00683594,0.096689453
1-Nov-18,DHKKT02,Dhaka,Nikunja 2 Rd 21,200,3.5774,10.1617 ,0,6.090820313,1.06640625,19.35644531,0.096782227
1-Nov-18,DHKKT41,Dhaka,Uttar Namapara,300,2,2 ,0,10.95410156,1.221679688,29.15234375,0.097174479
1-Nov-18,DHGULD7,Dhaka,Tradexcel_Graphix,100,0.8403,1.2209 ,0,2.865234375,0.694335938,9.842773438,0.098427734
1-Nov-18,DHDHN92,Dhaka,IBS_Roxy Paints,100,0.7788,1.2117 ,0,0.345703125,0.10546875,9.938476563,0.099384766
1-Nov-18,Hathazari_WIC-Pubail,Dhaka,Hathazari_WIC-Pubail,8,7.7115,0.9445 ,0,0.03125,0.016601563,0.814453125,0.101806641
1-Nov-18,DHSTR30,Dhaka,Wari 2,200,1.0513,1.1996 ,0,9.291992188,1.7109375,21.17382813,0.105869141
1-Nov-18,DHKKT44,Dhaka,KHILKHETLALMATI_Reloc_Airtel,300,2,3 ,0,9.900390625,1.064453125,32.88476563,0.109615885
1-Nov-18,DHTRG28,Dhaka, Nayanagar_Harirampur,500,2,2 ,0,20.3125,2.038085938,56.29296875,0.112585938
1-Nov-18,DHGULH6,Dhaka,Dominno Builders Ltd_IBS,100,0.4241,1.2273 ,0,0.969726563,0.155273438,11.46386719,0.114638672
1-Nov-18,DHSBG41,Dhaka,DU Rokeya Hall,100,1,2 ,0,3.904296875,0.875976563,11.60058594,0.116005859
1-Nov-18,DHGUL57,Dhaka,ABC House IBS,100,1,2 ,0,0.373046875,0.073242188,11.83886719,0.118388672
1-Nov-18,Magura_WIC-Pubail,Dhaka,Magura_WIC-Pubail,8,8.4003,0.9842 ,0,0.032226563,0.013671875,0.96875,0.12109375
1-Nov-18,DHSBG58,Dhaka,Dhaka Univeristy Sheikh Mojibur Rahman Hall,200,4,16 ,0,8.547851563,1.69140625,24.27734375,0.121386719
1-Nov-18,DHDHN45,Dhaka,Dhanmondi Rd 10A,100,1.9592,1.6794 ,0,3.133789063,0.548828125,12.17675781,0.121767578
1-Nov-18,DHDHN44,Dhaka,Square Hospital_IBS,100,3.8856,9.6930 ,0,3.002929688,0.565429688,12.54003906,0.125400391
1-Nov-18,DHUTT61,Dhaka,Uttara 3 Rd 14,100,1.8577,1.7385 ,0,0.916015625,0.18359375,12.56152344,0.125615234
1-Nov-18,DHDEM22,Dhaka,Amin Bag,500,2.3616,2.2472 ,0,20.03710938,2.362304688,63.82226563,0.127644531
1-Nov-18,DHUTT72,Dhaka,Technoline,100,0.7795,1.2161 ,0,4.262695313,1.013671875,12.875,0.12875
1-Nov-18,DHUTT14,Dhaka,Baunia,100,4.2142,8.4466 ,0,4.186523438,0.818359375,13.12695313,0.131269531
1-Nov-18,DHMRPA5,Dhaka, South Paik Para,100,3,2 ,0,3.741210938,0.478515625,13.22460938,0.132246094
1-Nov-18,GPSDRQ0,Dhaka, Chandona_Basan,600,2,2 ,0,38.72070313,3.622070313,81.26464844,0.135441081
1-Nov-18,DHPTN40,Dhaka,Purana Paltan,100,2,2 ,0,0.590820313,0.149414063,13.56835938,0.135683594
1-Nov-18,DHGULJ4,Dhaka,Banani Graveyard_Relocation,200,0.8503,1.1220 ,0,5.631070313,1.034179688,27.36550566,0.136827528
1-Nov-18,DHTEJ64,Dhaka,IBS_Apollo Hospital,100,0.9017,1.2305 ,0,3.540039063,0.521484375,13.69140625,0.136914063
1-Nov-18,DHKHL22,Dhaka,Meradia_2,400,2,2 ,0,13.8671875,1.420898438,55.93847656,0.139846191
1-Nov-18,DHUTT31,Dhaka,Uttara 7 Rd 27,100,3.411,11.2601 ,0,5.31640625,1.2265625,14.00683594,0.140068359
1-Nov-18,Chadpur_WIC-Pubail,Dhaka,Chadpur_WIC-Pubail,8,5,1 ,0,0.025390625,0.012695313,1.12109375,0.140136719
1-Nov-18,DHUTT23,Dhaka,Rajlaxmi IBS,100,0.8014,1.2826 ,0,1.465820313,0.188476563,14.01660156,0.140166016
1-Nov-18,DHBDD07,Dhaka,Merul Badda,200,3.9797,9.3295 ,0,9.5390625,1.522460938,28.27539063,0.141376953
1-Nov-18,DHDHN20,Dhaka,Dhanmondi Rd 12A,100,4.1105,8.6554 ,0,4.327148438,0.7890625,14.18554688,0.141855469
1-Nov-18,DHGULO5,Dhaka,Gulshan-2_Road-81,300,1.7917,1.5729 ,0,11.11914063,1.353515625,43.29589844,0.144319661
1-Nov-18,DHGUL55,Dhaka,TBate2,100,3.8903,8.7755 ,0,4.779296875,0.823242188,14.47167969,0.144716797
1-Nov-18,Keraniganj_WIC-Pubail,Dhaka,Keraniganj_WIC-Pubail,8,1.2552,1.2895 ,0,0.173828125,0.038085938,1.165039063,0.145629883
1-Nov-18,DHUTT06,Dhaka,Uttara Sec13,600,5.434,9.5634 ,0,41.25195313,7.08984375,88.55175781,0.147586263
1-Nov-18,DHGUL18,Dhaka,Gulshan_Rd_44,100,3.8768,9.5444 ,0,4.711914063,0.876953125,14.97363281,0.149736328
1-Nov-18,DHBDDA4,Dhaka,Apon Bhubon vatara Khondokar More,300,2,2 ,0,14.97949219,1.515625,45.00097656,0.150003255
1-Nov-18,DHADB04,Dhaka,Nobodoy_Housing,300,3.8781,9.0231 ,0,8.913085938,1.400390625,45.14355469,0.150478516
1-Nov-18,DHCNT20,Dhaka,Lane 8_DOHS Baridhara,100,1,1 ,0,4.130859375,0.78125,15.15917969,0.151591797
1-Nov-18,DHKFR17,Dhaka,South_Kafrul,100,3.729,8.6910 ,0,3.299804688,0.700195313,15.22949219,0.152294922
1-Nov-18,DHCNT13,Dhaka,Lane 10_New DOHS,100,0.8781,1.2949 ,0,5.553710938,0.907226563,15.28515625,0.152851563
1-Nov-18,DHGULN5,Dhaka,Bir Uttam Mir Sawkat Road,100,2,2 ,0,4.370117188,0.721679688,15.3671875,0.153671875
1-Nov-18,DHDHN01,Dhaka,Dhanmondi,200,3.8651,8.5753 ,0,11.20605469,1.849609375,31.37207031,0.156860352
1-Nov-18,DHKHL24,Dhaka,East_Rampura_2,300,4.4869,9.6731 ,0,14.62597656,2.206054688,47.86523438,0.159550781
1-Nov-18,DHGUL11,Dhaka,Gulshan_Rd_60,100,3.6632,9.1896 ,0,4.59375,0.966796875,16.01660156,0.160166016
1-Nov-18,Gazipur South_WIC-Pubail,Dhaka,Gazipur South_WIC-Pubail,8,1.3903,1.0752 ,0,0.106445313,0.034179688,1.303710938,0.162963867
1-Nov-18,DHCNT18,Dhaka,Lane 5_DOHS Baridhara,100,3,11.1077 ,0,3.897460938,0.80859375,16.36328125,0.163632813
1-Nov-18,DHGULF4,Dhaka,Banani RD23,100,0.8799,1.2508 ,0,4.430664063,0.969726563,16.48242188,0.164824219
1-Nov-18,DHRMN30,Dhaka,Mouchak Shopping Complex,100,0.8457,1.2542 ,0,4.889648438,0.701171875,16.65234375,0.166523438
1-Nov-18,DHGUL21,Dhaka,Debonair Gulshan 79,100,3.8606,9.4822 ,0,4.430664063,0.8984375,17.04492188,0.170449219
1-Nov-18,DHUTT27,Dhaka,Uttara sec 9,100,4.5788,9.8353 ,0,6.598632813,1.2421875,17.109375,0.17109375
1-Nov-18,DHDHN05,Dhaka,Kathalbagan,300,3.6741,8.6210 ,0,20.38769531,3.322265625,51.70996094,0.172366536
1-Nov-18,DHRMN50,Dhaka,Dilu RD2,100,0.9701,1.1929 ,0,6.525390625,1.358398438,17.296875,0.17296875
1-Nov-18,DHTIA05,Dhaka,Niketon,100,4.003,8.3972 ,0,4.337890625,0.745117188,17.38574219,0.173857422
1-Nov-18,DHGUL03,Dhaka,Banani North,100,3.3019,9.1246 ,0,4.514648438,0.918945313,17.78027344,0.177802734
1-Nov-18,DHGUL74,Dhaka,Banani A rd 15,100,4.5471,8.6447 ,0,5.166992188,0.833984375,17.90332031,0.179033203
1-Nov-18,DHDHN48,Dhaka,Dhanmondi Rd 5-2,100,4.3681,9.8391 ,0,5.826171875,1.250976563,18.03125,0.1803125
1-Nov-18,DHUTT03,Dhaka,Uttara5,100,5.0021,16.2932 ,0,6.234375,1.185546875,18.125,0.18125
1-Nov-18,DHPLB91,Dhaka,Mirpur 11 Blk-C,700,2.274,1.5750 ,0,54.66796875,7.203125,128.515625,0.18359375
1-Nov-18,DHDHN27,Dhaka,Brothers_Mansion,200,3.9688,8.0607 ,0,13.32519531,2.416992188,36.94628906,0.184731445
1-Nov-18,DHGUL64,Dhaka,Embassy Rd_relocation,100,3.5213,9.4579 ,0,4.459960938,0.909179688,18.58300781,0.185830078
1-Nov-18,DHTEJ04,Dhaka,Indira_Road,300,4.1946,8.9749 ,0,21.21484375,3.59375,55.8515625,0.186171875
1-Nov-18,DHNMK04,Dhaka,New Market 2,100,3.8199,9.1457 ,0,2.80078125,0.5546875,18.76660156,0.187666016
1-Nov-18,DHGUL32,Dhaka,Gulshan_Rd_50,100,2.6873,8.1722 ,0,5.7265625,1.0625,18.87109375,0.188710938
1-Nov-18,DHGUL09,Dhaka,Gulshan_37,300,4.3473,8.5602 ,0,23.41015625,4.3828125,56.63574219,0.188785807
1-Nov-18,DHBDD33,Dhaka,Bashundhara Block F_Relocation,100,0.6771,1.2828 ,0,6.634765625,0.895507813,18.92382813,0.189238281
1-Nov-18,DHDHN08,Dhaka,Dhanmondi_RD7_Outdoor_,100,4.9611,11.3706 ,0,5.158203125,1.307617188,19.19042969,0.191904297
1-Nov-18,GPSDRK0,Dhaka,Sultana Razia Road,600,2,2 ,0,55.29394531,7.422851563,115.1699219,0.19194987
1-Nov-18,DHDHM15,Dhaka,Nannar Jolsheen Bazar,900,1,1 ,0,95.4375,18.66992188,173.6513672,0.192945964
1-Nov-18,Tangail_WIC-Pubail,Dhaka,Tangail_WIC-Pubail,8,4,1 ,0,0.08984375,0.016601563,1.544921875,0.193115234
1-Nov-18,DHGULD4,Dhaka,Banani_Railway,100,2,1 ,0,5.166015625,0.631835938,19.49707031,0.194970703
1-Nov-18,DHSBG10,Dhaka,IER__DU,100,4.3063,9.3165 ,0,5.36328125,1.282226563,19.51953125,0.195195313
1-Nov-18,DHDHN21,Dhaka,Dhanmondi_11_A,100,6.8139,9.4005 ,0,4.841796875,0.938476563,19.54199219,0.195419922
1-Nov-18,DHGUL30,Dhaka,Gulshan_Rd_108,100,0.7588,1.1870 ,0,6.294921875,1.038085938,19.62304688,0.196230469
1-Nov-18,DHCKB41,Dhaka,DH0048,200,1,2 ,0,13.58496094,2.401367188,39.28613281,0.196430664
1-Nov-18,DHKKT27,Dhaka,Kuril Purbachol,35,0.8881,1.1947 ,0,1.475585938,0.399414063,7.046875,0.201339286
1-Nov-18,DHAPT06,Dhaka,Kaola Outdoor,100,4.1201,9.1683 ,0,5.581054688,0.91015625,20.16992188,0.201699219
1-Nov-18,DHKFR11,Dhaka,West_Kafrul,100,3.5626,8.8349 ,0,7.372070313,1.5234375,20.30859375,0.203085938
1-Nov-18,DHGUL59,Dhaka,Gulshan Rd 30,100,4.0377,14.1539 ,0,6.14453125,1.172851563,20.65527344,0.206552734
1-Nov-18,DHTIA19,Dhaka,Taltola Mohakhali,100,4.5953,9.2939 ,0,7.846679688,1.288085938,20.75390625,0.207539063
1-Nov-18,DHKFR07,Dhaka,West_Ibrahimpur,100,4.2914,10.7601 ,0,8.109375,1.341796875,20.82714844,0.208271484
1-Nov-18,DHKHL42,Dhaka,West_Rampura2,100,0.7261,1.2114 ,0,8.602539063,1.689453125,20.83789063,0.208378906
1-Nov-18,DHUTT39,Dhaka,Uttara 13 Road 12,100,3.9167,10.8560 ,0,8.116210938,1.615234375,20.84472656,0.208447266
1-Nov-18,DHDHN15,Dhaka,Tanary_Block,100,1.0737,1.1323 ,0,5.30078125,0.966796875,20.89648438,0.208964844
1-Nov-18,DHUTT17,Dhaka,Uttara_7_Road_8,100,4.9201,11.0841 ,0,4.924804688,0.977539063,21.11230469,0.211123047
1-Nov-18,GPSDRK4,Dhaka,Harinal Bazar,500,2.9504,1.8321 ,0,41.21972656,3.663085938,106.0117188,0.212023438
1-Nov-18,DHGUL33,Dhaka,Banani Rd 5,100,3.7981,7.4894 ,0,6.51953125,1.239257813,21.2421875,0.212421875
1-Nov-18,DHSBG14,Dhaka,Segun bagicha-2,100,0.7217,1.2882 ,0,6.040039063,1.040039063,21.265625,0.21265625
1-Nov-18,DHMDP21,Dhaka,Lalmatia Block D,100,4.0587,8.8512 ,0,7.84765625,1.728515625,21.57519531,0.215751953
1-Nov-18,DHKGNB3,Dhaka,Chunkutia_Subhadya,200,3,2 ,0,13.11914063,1.828125,43.47753906,0.217387695
1-Nov-18,DHGUL28,Dhaka,Banani_Road_17,100,3.5994,9.3694 ,0,5.998046875,1.296875,21.73925781,0.217392578
1-Nov-18,DHGUL16,Dhaka,Gulshan_Rd_2,100,4.7583,14.1026 ,0,5.102539063,1.100585938,21.76855469,0.217685547
1-Nov-18,DHTIA09,Dhaka,South_Begunbari,100,3.7847,9.3042 ,0,10.83886719,1.649414063,21.82617188,0.218261719
1-Nov-18,DHMDP15,Dhaka,Lalmatia Block C,100,4.6951,8.0565 ,0,6.213867188,1.356445313,21.85546875,0.218554688
1-Nov-18,DHUTT36,Dhaka,Uttara 3 Road 7,100,4.6839,10.0167 ,0,7.553710938,1.3046875,21.92773438,0.219277344
1-Nov-18,DHGUL17,Dhaka,Sainik Club_relocation,100,3.8354,8.3832 ,0,8.145507813,1.478515625,22.17285156,0.221728516
1-Nov-18,DHGUL14,Dhaka,Delta_Dahlia,100,1.0785,1.0755 ,0,6.5234375,1.239257813,22.22265625,0.222226563
1-Nov-18,DHGUL37,Dhaka,Banani Rd 11,100,3.737,8.4777 ,0,7.432617188,1.5390625,22.23144531,0.222314453
1-Nov-18,DHTIA24,Dhaka,Niketon rd 2,100,4.4969,11.5593 ,0,8.709960938,1.45703125,22.25390625,0.222539063
1-Nov-18,DHGUL38,Dhaka,Gulshan_Rd_118,100,0.8007,1.1312 ,0,5.166015625,0.81640625,22.296875,0.22296875
1-Nov-18,DHBDD18,Dhaka,Bashundhara_Block_C,100,1.2278,1.2587 ,0,4.606445313,0.809570313,22.38671875,0.223867188
1-Nov-18,DHUTT33,Dhaka,Uttara 13 rd 11,100,4.7295,10.5354 ,0,5.62109375,0.841796875,22.54980469,0.225498047
1-Nov-18,DHGUL10,Dhaka,Shahajadpur,100,2.8715,9.0965 ,0,4.9765625,1.158203125,22.55175781,0.225517578
1-Nov-18,DHTRG01,Dhaka,Uttara_10,100,4.5504,9.6825 ,0,9.495117188,2.021484375,22.57519531,0.225751953
1-Nov-18,DHKHL09,Dhaka,Wapda_Road,600,4.2476,8.3950 ,0,67.27734375,11.58300781,137.0546875,0.228424479
1-Nov-18,DHBDD35,Dhaka,SATARKUL,200,0.5115,1.1790 ,0,15.52246094,2.509765625,46.28417969,0.231420898
1-Nov-18,DHTEJ17,Dhaka,Green Garden,100,4.1353,8.3684 ,0,8.99609375,1.603515625,23.39160156,0.233916016
1-Nov-18,DHTIA04,Dhaka,TejgaonIA,100,4.5431,8.3820 ,0,7.837890625,1.15234375,23.6171875,0.236171875
1-Nov-18,DHRMN01,Dhaka,Kakrail Building,200,4.3897,9.0892 ,0,21.9609375,4.151367188,47.60253906,0.238012695
1-Nov-18,GPSDR26,Dhaka,Gazipura_Reloc,400,3,2 ,0,43.59082031,43.57226563,95.81347656,0.239533691
1-Nov-18,DHMRP52,Dhaka,Mirpur Cricket Stadium COW,100,1,1 ,0,3.333007813,1.9765625,23.96777344,0.239677734
1-Nov-18,DHMDP01,Dhaka,Asad,100,4.1639,8.8076 ,0,7.82421875,1.236328125,24.18554688,0.241855469
1-Nov-18,DHUTT05,Dhaka,Uttara-4 (2) / Uttara_Sec_4,100,8.5931,9.3906 ,0,8.399414063,1.266601563,24.47949219,0.244794922
1-Nov-18,DHKFR12,Dhaka,Mirpur_13C,100,4,17 ,0,8.48828125,1.350585938,24.48144531,0.244814453
1-Nov-18,DHKFR23,Dhaka,Middle Kafrul,100,3.9231,8.2930 ,0,7.500976563,1.205078125,24.62988281,0.246298828
1-Nov-18,DHKHL06,Dhaka,East_Rampura,100,4.1764,9.3101 ,0,11.55761719,1.826171875,24.76757813,0.247675781
1-Nov-18,DHSBG11,Dhaka,Applied_Physics,100,3.7368,8.1104 ,0,10.02539063,1.98046875,24.92675781,0.249267578
